timestamp,original_question,relevant_info
2025-11-09T04:06:10.834650,Who was the youngest climber to podium at the first year climbing was in the olympics?,"[""Alberto Gin\u00e9s L\u00f3pez, born on October 23, 2002, won gold at the first Olympic sport climbing event at the 2020 Summer Olympics in Tokyo. He was 18 years old at the time, making him the youngest climber to reach the podium.""]"
2025-11-09T04:06:27.045427,"As of January 1st, 2024, how many buildings in New York City were 750ft or taller the last time Halley's Comet came close to Earth?",[]
2025-11-09T04:07:17.382340,What novel by Ernest Hemingway won a Pulitzer prize for fiction that was subsequently overturned twelve years before the same author won again?,"[""In 1941, the Pulitzer Prize committee for letters unanimously recommended For Whom the Bell Tolls be awarded the Pulitzer Prize for the Novel for that year. However, the Pulitzer Board reversed its determination and no Pulitzer was given for the category of novel that year. Hemingway later won the Pulitzer Prize for Fiction in 1953 for his novella The Old Man and the Sea.""]"
2025-11-09T04:07:43.692034,Who was the successor of the Egyptian Pharaoh that was in power when the Treasury of Atreus was completed?,"[""The Treasury of Atreus was constructed between 1300 and 1250 BCE, during the Late Bronze Age in Mycenaean Greece. The Egyptian Pharaoh in power during this time was Ramesses II, who reigned from 1279 to 1213 BCE. Therefore, the successor of Ramesses II was Merneptah, who ruled from 1213 to 1203 BCE.""]"
2025-11-09T04:08:11.771373,"What is the age difference between the youngest and oldest person, in the 20th Century, to win two Nobel Prizes?","[""Linus Pauling was awarded the Nobel Prize in Chemistry in 1954 and the Nobel Peace Prize in 1962. He was born on February 28, 1901, and died on August 19, 1994, at the age of 93. Marie Curie won the Nobel Prize in Physics in 1903 and the Nobel Prize in Chemistry in 1911. She was born on November 7, 1867, and died on July 4, 1934, at the age of 66. The age difference between Pauling (93 years) and Curie (66 years) is 27 years."", ""Five individuals have received more than one Nobel Prize. Marie Sk\u0142odowska-Curie received the Physics Prize in 1903 for her work on radioactivity and the Chemistry Prize in 1911, making her the only person to be awarded a Nobel Prize in two different sciences. Linus Pauling was awarded the 1954 Chemistry Prize for his research into the chemical bond and its application to the structure of complex substances and was also awarded the Peace Prize in 1962 for his activism against nuclear weapons, making him the only laureate of two unshared prizes."", ""The three individuals who have won multiple Nobel Prizes include John Bardeen, who won in Physics in 1956 and 1972, and Frederick Sanger, who won in Chemistry in 1958 and 1980. Bardeen was born on May 23, 1908, and died on January 30, 1991, while Sanger was born on August 13, 1918, and died on November 19, 2013. The age difference between Bardeen (born 1908) and Sanger (born 1918) is 10 years.""]"
2025-11-09T04:08:37.596093,What season of The Challenge was airing when Bridgeton premiered?,[]
2025-11-09T04:09:37.032491,"How many of Mark Calaway's consecutive Wrestlemania wins occurred in matches that were longer than the final match result in the same year's competition, not including years where Calaway was part of the final result?","[""Mark Calaway, known as The Undertaker, started his WrestleMania winning streak at WrestleMania VII, where he defeated Jimmy Snuka in a match that lasted 4:20. He continued to win in subsequent years, with each match contributing to his streak. For instance, at WrestleMania VIII he defeated Jake Roberts (6:36), and WrestleMania IX against Giant Gonzalez (7:33), both matches longer than the final match result of that year's main event. Therefore, these matches would count towards your query of consecutive WrestleMania wins longer than the final match of the same year, excluding those where he was part of the final result."", ""Mark Calaway, known as The Undertaker, extended his WrestleMania winning streak to 19\u20130 after defeating HHH via submission, and later extended it to 20\u20130 by winning against Triple H in a match at WrestleMania XXVIII. Before this, The Undertaker won numerous other matches, including notable wins in matches that were lengthy. The Undertaker's undefeated streak includes multiple matches that lasted longer than the final match of the respective WrestleMania event in years where he was not part of the final result. For example, the match between The Rock and Stone Cold Steve Austin at WrestleMania XIX, where Austin lost, was significantly shorter than some of The Undertaker's earlier matches."", ""Mark Calaway, known as The Undertaker, had a WrestleMania streak of 21 consecutive wins. Notably, his matches against Shawn Michaels at WrestleMania XXV (25) and WrestleMania XXVI (26) both exceeded the time of the final match that year. WrestleMania XXV lasted 30:44 and included a match with a final result that was shorter than his matches. He defeated Triple H at WrestleMania XXVIII in a Hell in a Cell match that lasted 30:53, while the final match\u2014John Cena vs. The Rock\u2014lasted 30:35. Therefore, his wins at WrestleMania XXV, XXVI, and the Hell in a Cell match at XXVIII all exceeded the lengths of the final match that year."", ""The Undertaker made his WrestleMania debut at WrestleMania VII on March 24, 1991, quickly defeating \""Superfly\"" Jimmy Snuka. He began his first major feud shortly thereafter, which was with The Ultimate Warrior when The Undertaker attacked him and locked him in an airtight casket on the set of Paul Bearer's Funeral Parlor segment. The Undertaker would later suffer his first losses in the WWF to The Ultimate Warrior, including in a first-ever body bag challenge, a casket match, and (at house show) standard pin-fall match. The Undertaker's next rivalry initiated at Survivor Series with Yokozuna when a clash between the two lost control, causing them to be counted out in an elimination tag match. The Undertaker made his WrestleMania debut at WrestleMania VII on March 24, 1991, quickly defeating \""Superfly\"" Jimmy Snuka. He achieved 21 consecutive victories at WrestleMania, referred to in WWE as \""The Streak\"".""]"
2025-11-09T04:10:03.563022,What number do you get when you add up the numbers in the postcode of the hospital John Lennon was born in?,"[""The Liverpool Maternity Hospital was located at Oxford Street Liverpool L7 7BN, England. The postcode is \""L7 7BN\"". The numbers in the postcode are 7 and 7. Adding them gives 7 + 7 = 14.""]"
2025-11-09T04:10:16.795031,Which set director born in 1936 won the Academy Award for Best Production Design during the 71st Academy Awards?,"[""Jill Quertier (born 1936) is an English set decorator. She won an Academy Award in the category Best Production Design for the film Shakespeare in Love during the 71st Academy Awards.""]"
2025-11-09T04:10:33.405205,"The star of the TV show ""The Bear"" had his breakout role on a Showtime show. The actress who played his older sister on that Showtime show released an album in 2007. The label who released her album released their first album 27 years previous. From their first album, what number did the title track reach on the Billboard Hot 100?","[""The star of the TV show \""The Bear,\"" Jeremy Allen White, had his breakout role on the Showtime show \""Shameless.\"" The actress who played his older sister on that show is Emmy Rossum, who released an album in 2007 titled \""Inside Out.\"" The label that released her album is Geffen Records, which released its first album in 1980. The title track of the album \""Double Fantasy\"" by John Lennon and Yoko Ono reached number one on the Billboard Hot 100.""]"
2025-11-09T04:10:47.045505,"When Taylor Swift first released her studio album ""1989,"" how many studio albums had Katy Perry already released?","[""Taylor Swift released her studio album \""1989\"" on October 27, 2014. By that time, Katy Perry had already released four studio albums: \""Katy Hudson\"" (2001), \""One of the Boys\"" (2008), \""Teenage Dream\"" (2010), and \""Prism\"" (2013).""]"
2025-11-09T04:11:04.351198,Who lived longer one of the Bronte sisters or Jane Austen?,"[""Jane Austen died on 18 July 1817 at the age of 41, while the Bront\u00eb sisters had the following ages at death: Charlotte (38), Emily (30), and Anne (29). Therefore, Jane Austen lived longer than any of the Bront\u00eb sisters.""]"
